;NU_ANO;NU_MES;CO_IBGE;NO_ENTE;SG_UF;CO_COMP_MASSA;CO_TIPO_FUNDO;CNPJ_ORGAO;NO_ORGAO;CO_PODER;CO_TIPO_PODER;CO_TIPO_POPULACAO;CO_TIPO_CARGO;CO_TIPO_APOSENTADORIA;ID_APOSENTADO_MATRICULA;ID_APOSENTADO_CPF;ID_APOSENT_PIS_PASEP;CO_SEXO_APOSENTADO;CO_EST_CIVIL_APOSENTADO;DT_NASC_APOSENTADO;DT_ING_SERV_PUB;DT_ING_ENTE;DT_INICIO_APOSENTADORIA;VL_APOSENTADORIA;VL_CONTRIBUICAO;VL_COMPENS_PREVID;IN_PARID_SERV;CO_CONDICAO_APOSENTADO;NU_DEPENDENTES;NU_TEMPO_RPPS_MUN;NU_TEMPO_RPPS_EST;NU_TEMPO_RPPS_FED;IN_PREV_COMP;VL_TETO_ESPECIFICO
110;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_111;6792;111;2;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;10563.41;0.0;0;1;1;1;0;0;0;2;29000
111;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_112;6793;112;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;10310.69;0.0;0;1;1;1;0;0;0;2;29000
112;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_113;6794;113;1;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;10189.22;0.0;0;1;1;1;0;0;0;2;29000
113;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_114;6795;114;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;6806.05;0.0;0;1;1;1;0;0;0;2;29000
114;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_115;6796;115;2;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;12833.97;0.0;0;1;1;1;0;0;0;2;29000
115;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_116;6797;116;2;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;8832.26;0.0;0;1;1;1;0;0;0;2;29000
116;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_117;6798;117;1;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;7875.52;0.0;0;1;1;1;0;0;0;2;29000
117;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_118;6799;118;2;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;6974.99;0.0;0;1;1;1;0;0;0;2;29000
118;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_119;6800;119;1;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;12630.31;0.0;0;1;1;1;0;0;0;2;29000
119;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_120;6801;120;1;2;1958-12-17;1983-12-11;1983-12-11;2008-12-04;10158.6;0.0;0;1;1;1;0;0;0;2;29000
120;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_121;6802;121;1;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;6110.11;0.0;0;1;1;1;0;0;0;2;29000
121;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_122;6803;122;1;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;7519.74;0.0;0;1;1;1;0;0;0;2;29000
122;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_123;6804;123;1;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;7696.37;0.0;0;1;1;1;0;0;0;2;29000
123;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_124;6805;124;1;2;1958-12-17;1983-12-11;1983-12-11;2008-12-04;6997.86;0.0;0;1;1;1;0;0;0;2;29000
124;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_125;6806;125;2;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;11629.76;0.0;0;1;1;2;0;0;0;2;29000
125;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_126;6807;126;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;8296.02;0.0;0;1;1;1;0;0;0;2;29000
126;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_127;6808;127;1;2;1944-12-20;1969-12-14;1969-12-14;1994-12-08;8875.47;0.0;0;1;1;1;0;0;0;2;29000
127;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_128;6809;128;1;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;3275.06;0.0;0;1;1;1;0;0;0;2;29000
128;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_129;6810;129;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;6472.19;0.0;0;1;1;1;0;0;0;2;29000
129;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_130;6811;130;1;2;1962-12-16;1987-12-10;1987-12-10;2012-12-03;10382.42;0.0;0;1;1;1;0;0;0;2;29000
130;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_131;6812;131;1;2;1947-12-20;1972-12-13;1972-12-13;1997-12-07;14596.18;0.0;0;1;1;1;0;0;0;2;29000
131;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_132;6813;132;1;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;12422.59;0.0;0;1;1;1;0;0;0;2;29000
132;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_133;6814;133;1;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;9419.16;0.0;0;1;1;1;0;0;0;2;29000
133;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_134;6815;134;1;2;1945-12-20;1970-12-14;1970-12-14;1995-12-08;8582.01;0.0;0;1;1;1;0;0;0;2;29000
134;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_135;6816;135;2;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;10117.25;0.0;0;1;1;1;0;0;0;2;29000
135;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_136;6817;136;2;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;6456.16;0.0;0;1;1;1;0;0;0;2;29000
136;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_137;6818;137;1;2;1955-12-18;1980-12-11;1980-12-11;2005-12-05;12312.41;0.0;0;1;1;1;0;0;0;2;29000
137;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_138;6819;138;1;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;13533.4;0.0;0;1;1;1;0;0;0;2;29000
138;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_139;6820;139;1;2;1965-12-15;1990-12-09;1990-12-09;2015-12-03;6932.92;0.0;0;1;1;1;0;0;0;2;29000
139;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_140;6821;140;1;2;1955-12-18;1980-12-11;1980-12-11;2005-12-05;5419.81;0.0;0;2;1;1;0;0;0;2;29000
140;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_141;6822;141;1;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;8173.41;0.0;0;1;1;1;0;0;0;2;29000
141;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_142;6823;142;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;10927.09;0.0;0;1;1;1;0;0;0;2;29000
142;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_143;6824;143;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;12864.48;0.0;0;2;1;1;0;0;0;2;29000
143;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_144;6825;144;2;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;6043.67;0.0;0;1;1;1;0;0;0;2;29000
144;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_145;6826;145;1;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;13280.69;0.0;0;1;1;1;0;0;0;2;29000
145;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_146;6827;146;1;2;1962-12-16;1987-12-10;1987-12-10;2012-12-03;11206.72;0.0;0;1;1;1;0;0;0;2;29000
146;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_147;6828;147;2;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;4528.64;0.0;0;1;1;1;0;0;0;2;29000
147;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_148;6829;148;1;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;8230.46;0.0;0;1;1;1;0;0;0;2;29000
148;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_149;6830;149;1;2;1941-12-21;1966-12-15;1966-12-15;1991-12-09;9722.43;0.0;0;1;1;1;0;0;0;2;29000
149;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_150;6831;150;1;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;18052.8;0.0;0;1;1;1;0;0;0;2;29000
150;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_151;6832;151;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;5426.65;0.0;0;1;1;1;0;0;0;2;29000
151;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_152;6833;152;1;2;1955-12-18;1980-12-11;1980-12-11;2005-12-05;4823.96;0.0;0;1;1;1;0;0;0;2;29000
152;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_153;6834;153;1;2;1963-12-16;1988-12-09;1988-12-09;2013-12-03;8711.09;0.0;0;1;1;1;0;0;0;2;29000
153;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_154;6835;154;1;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;14354.13;0.0;0;1;1;1;0;0;0;2;29000
154;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_155;6836;155;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;16167.47;0.0;0;1;1;2;0;0;0;2;29000
155;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_156;6837;156;1;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;9505.03;0.0;0;1;1;1;0;0;0;2;29000
156;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_157;6838;157;2;2;1939-12-22;1964-12-15;1964-12-15;1989-12-09;10263.97;0.0;0;1;1;1;0;0;0;2;29000
157;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_158;6839;158;2;2;1955-12-18;1980-12-11;1980-12-11;2005-12-05;9588.85;0.0;0;1;1;1;0;0;0;2;29000
158;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_159;6840;159;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;12922.93;0.0;0;1;1;1;0;0;0;2;29000
159;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_160;6841;160;1;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;7012.17;0.0;0;1;1;1;0;0;0;2;29000
160;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_161;6842;161;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;8941.36;0.0;0;1;1;2;0;0;0;2;29000
161;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_162;6843;162;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;4907.72;0.0;0;1;1;1;0;0;0;2;29000
162;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_163;6844;163;2;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;10156.23;0.0;0;1;1;1;0;0;0;2;29000
163;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_164;6845;164;2;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;10985.66;0.0;0;1;1;1;0;0;0;2;29000
164;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_165;6846;165;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;17557.7;0.0;0;2;1;1;0;0;0;2;29000
165;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_166;6847;166;2;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;12034.99;0.0;0;1;1;1;0;0;0;2;29000
166;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_167;6848;167;2;2;1943-12-21;1968-12-14;1968-12-14;1993-12-08;9677.53;0.0;0;1;1;2;0;0;0;2;29000
167;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_168;6849;168;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;8903.75;0.0;0;1;1;1;0;0;0;2;29000
168;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_169;6850;169;2;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;7372.19;0.0;0;1;1;1;0;0;0;2;29000
169;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_170;6851;170;1;2;1942-12-21;1967-12-15;1967-12-15;1992-12-08;8644.55;0.0;0;2;1;1;0;0;0;2;29000
170;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_171;6852;171;1;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;10876.63;0.0;0;1;1;1;0;0;0;2;29000
171;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_172;6853;172;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;9058.79;0.0;0;1;1;1;0;0;0;2;29000
172;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_173;6854;173;1;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;7664.09;0.0;0;2;1;1;0;0;0;2;29000
173;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_174;6855;174;1;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;8200.95;0.0;0;1;1;1;0;0;0;2;29000
174;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_175;6856;175;1;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;7987.32;0.0;0;1;1;1;0;0;0;2;29000
175;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_176;6857;176;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;15620.9;0.0;0;2;1;1;0;0;0;2;29000
176;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_177;6858;177;2;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;11961.92;0.0;0;1;1;1;0;0;0;2;29000
177;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_178;6859;178;1;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;6612.06;0.0;0;1;1;1;0;0;0;2;29000
178;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_179;6860;179;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;9342.67;0.0;0;1;1;1;0;0;0;2;29000
179;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_180;6861;180;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;16738.53;0.0;0;1;1;1;0;0;0;2;29000
180;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_181;6862;181;1;2;1955-12-18;1980-12-11;1980-12-11;2005-12-05;7500.97;0.0;0;1;1;1;0;0;0;2;29000
181;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_182;6863;182;2;2;1955-12-18;1980-12-11;1980-12-11;2005-12-05;11600.58;0.0;0;1;1;1;0;0;0;2;29000
182;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_183;6864;183;1;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;9380.64;0.0;0;2;1;1;0;0;0;2;29000
183;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_184;6865;184;2;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;14809.95;0.0;0;1;1;1;0;0;0;2;29000
184;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_185;6866;185;2;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;13350.05;0.0;0;1;1;2;0;0;0;2;29000
185;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_186;6867;186;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;7549.78;0.0;0;1;1;1;0;0;0;2;29000
186;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_187;6868;187;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;5693.32;0.0;0;1;1;1;0;0;0;2;29000
187;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_188;6869;188;2;2;1958-12-17;1983-12-11;1983-12-11;2008-12-04;13216.3;0.0;0;1;1;1;0;0;0;2;29000
188;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_189;6870;189;2;2;1945-12-20;1970-12-14;1970-12-14;1995-12-08;6812.27;0.0;0;2;1;1;0;0;0;2;29000
189;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_190;6871;190;1;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;14073.26;0.0;0;1;1;1;0;0;0;2;29000
190;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_191;6872;191;1;2;1958-12-17;1983-12-11;1983-12-11;2008-12-04;8759.36;0.0;0;1;1;1;0;0;0;2;29000
191;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_192;6873;192;2;2;1958-12-17;1983-12-11;1983-12-11;2008-12-04;9901.11;0.0;0;1;1;1;0;0;0;2;29000
192;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_193;6874;193;1;2;1948-12-19;1973-12-13;1973-12-13;1998-12-07;8625.31;0.0;0;1;1;2;0;0;0;2;29000
193;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_194;6875;194;1;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;12604.99;0.0;0;1;1;1;0;0;0;2;29000
194;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_195;6876;195;1;2;1933-12-23;1958-12-17;1958-12-17;1983-12-11;5541.82;0.0;0;1;1;1;0;0;0;2;29000
195;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_196;6877;196;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;11853.05;0.0;0;2;1;1;0;0;0;2;29000
196;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_197;6878;197;1;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;12426.51;0.0;0;1;1;1;0;0;0;2;29000
197;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_198;6879;198;1;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;10234.96;0.0;0;2;1;1;0;0;0;2;29000
198;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_199;6880;199;2;2;1943-12-21;1968-12-14;1968-12-14;1993-12-08;7087.23;0.0;0;2;1;1;0;0;0;2;29000
199;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_200;6881;200;1;2;1962-12-16;1987-12-10;1987-12-10;2012-12-03;14786.5;0.0;0;1;1;2;0;0;0;2;29000
200;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_201;6882;201;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;12895.01;0.0;0;1;1;1;0;0;0;2;29000
201;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_202;6883;202;1;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;12860.67;0.0;0;1;1;1;0;0;0;2;29000
202;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_203;6884;203;2;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;15693.99;0.0;0;1;1;1;0;0;0;2;29000
203;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_204;6885;204;1;2;1965-12-15;1990-12-09;1990-12-09;2015-12-03;11969.7;0.0;0;1;1;1;0;0;0;2;29000
204;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_205;6886;205;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;13515.65;0.0;0;1;1;1;0;0;0;2;29000
205;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_206;6887;206;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;11301.45;0.0;0;1;1;1;0;0;0;2;29000
206;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_207;6888;207;2;2;1958-12-17;1983-12-11;1983-12-11;2008-12-04;13192.01;0.0;0;2;1;1;0;0;0;2;29000
207;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_208;6889;208;2;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;9561.55;0.0;0;1;1;1;0;0;0;2;29000
208;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_209;6890;209;2;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;12151.33;0.0;0;1;1;1;0;0;0;2;29000
209;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_210;6891;210;1;2;1965-12-15;1990-12-09;1990-12-09;2015-12-03;15972.74;0.0;0;1;1;1;0;0;0;2;29000
210;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_211;6892;211;1;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;6973.86;0.0;0;1;1;1;0;0;0;2;29000
211;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_212;6893;212;2;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;14925.83;0.0;0;1;1;1;0;0;0;2;29000
212;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_213;6894;213;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;3313.77;0.0;0;1;1;1;0;0;0;2;29000
213;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_214;6895;214;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;7425.44;0.0;0;1;1;1;0;0;0;2;29000
214;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_215;6896;215;1;2;1948-12-19;1973-12-13;1973-12-13;1998-12-07;13507.53;0.0;0;1;1;1;0;0;0;2;29000
215;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_216;6897;216;1;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;6865.29;0.0;0;1;1;1;0;0;0;2;29000
216;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_217;6898;217;1;2;1944-12-20;1969-12-14;1969-12-14;1994-12-08;6292.75;0.0;0;1;1;1;0;0;0;2;29000
217;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_218;6899;218;1;2;1963-12-16;1988-12-09;1988-12-09;2013-12-03;11429.55;0.0;0;2;1;1;0;0;0;2;29000
218;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_219;6900;219;1;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;5957.33;0.0;0;1;1;1;0;0;0;2;29000
219;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_220;6901;220;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;6248.5;0.0;0;2;1;1;0;0;0;2;29000
220;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_221;6902;221;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;5894.61;0.0;0;1;1;1;0;0;0;2;29000
221;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_222;6903;222;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;12294.86;0.0;0;1;1;1;0;0;0;2;29000
222;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_223;6904;223;1;2;1939-12-22;1964-12-15;1964-12-15;1989-12-09;14287.93;0.0;0;1;1;1;0;0;0;2;29000
223;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_224;6905;224;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;7901.51;0.0;0;1;1;1;0;0;0;2;29000
